Золотоношка;61,741870880127;70,541633605957;Стерлитамак;62,2137942930468;70,9302315225407;21
Бирск;61,7834456307547;74,3506142752511;поворот Сосновка;61,8267097473145;74,6279373168945;20
Салават;62,1580488031561;70,4199778238932;Уфа;62,2843813573507;73,0739957909835;20
Уфа;62,2843813573507;73,0739957909835;"""Сады """"Бачурино""""""";62,1343002319336;73,3845062255859;20
Уфа;62,2843813573507;73,0739957909835;Бижбуляк;60,3278388977051;71,0451889038086;20
Талачево;62,036449432373;71,1645584106445;Стерлитамак;62,2137942930468;70,9302315225407;20
Апасево;60,4256706237793;75,7376403808594;Нефтекамск;60,3442287804945;75,6877160702112;20
Федоровка;61,3685035705566;70,0828323364258;Мелеуз;62,2065202985491;69,681296648298;20
Стерлитамак;62,2137942930468;70,9302315225407;Сады Рассвет;62,0581588745117;70,9159393310547;20
Уфа;62,2843813573507;73,0739957909835;Салават;62,1580488031561;70,4199778238932;20
Старые Туймазы;59,597770690918;72,675048828125;Октябрьский;59,4753243965015;72,540652091043;20
Бакалы;59,8262348175049;73,8812294006348;Октябрьский;59,4753243965015;72,540652091043;20
Нефтекамск;60,3442287804945;75,6877160702112;Калтаево;60,4666481018066;75,8817596435547;20
Уфа;62,2843813573507;73,0739957909835;Шаран;60,0476789474487;73,186351776123;20
Кармаскалы;62,1264495849609;71,1268615722656;Стерлитамак;62,2137942930468;70,9302315225407;19
Мелеуз;62,2065202985491;69,681296648298;Ира МГ (из Оренбурга).;62,1841888427734;69,489631652832;19
Подлесное;62,1949691772461;71,2623519897461;Стерлитамак;62,2137942930468;70,9302315225407;19
Октябрьский;59,4753243965015;72,540652091043;Уязы-Тамак (в ст. Каратово);59,3982810974121;72,324951171875;19
