LINENAME;DIRECTIONCODE;TIMEPROFILENAME;INDEX;POSTRUNTIME;POSTLENGTH;ACCUMRUNTIME;STOPTIME;LINEROUTEITEM\STOPPOINT\NAME
М10(г) Кадетский корпус - ТК Центральный;<;B;12;208;1.387582976;1323;25;Автодром
М10(г) Кадетский корпус - ТК Центральный;<;B;13;87;0.581363331;1556;20;Речная
М10(г) Кадетский корпус - ТК Центральный;<;B;14;150;1.004867127;1663;20;Зеленая гора
М10(г) Кадетский корпус - ТК Центральный;<;B;15;84;0.573536476;1833;20;Южный автовокзал
М10(г) Кадетский корпус - ТК Центральный;<;B;16;67;0.550950299;1937;20;Ул. им. города Галле
М10(г) Кадетский корпус - ТК Центральный;<;B;17;60;0.506212922;2024;20;"Фирма ""Мир"""
М10(г) Кадетский корпус - ТК Центральный;<;B;18;94;0.78481988;2104;20;Башкирский государственный аграрный университет
М10(г) Кадетский корпус - ТК Центральный;<;B;19;90;0.750341226;2218;20;Дом печати
М10(г) Кадетский корпус - ТК Центральный;<;B;20;0;0;2328;0;"Торговый комплекс ""Центральный"""
М10(г) Кадетский корпус - ТК Центральный;>;B;1;68;0.565747159;0;0;"Торговый комплекс ""Центральный"""
М10(г) Кадетский корпус - ТК Центральный;>;B;2;102;0.851631839;68;20;Дом печати
М10(г) Кадетский корпус - ТК Центральный;>;B;3;62;0.52389585;190;20;Башкирский государственный аграрный университет
М10(г) Кадетский корпус - ТК Центральный;>;B;4;101;0.808804852;272;20;"Фирма ""Мир"""
М10(г) Кадетский корпус - ТК Центральный;>;B;5;90;0.604577945;393;20;Ул. им. города Галле
М10(г) Кадетский корпус - ТК Центральный;>;B;6;131;0.875576475;503;20;Южный автовокзал
М10(г) Кадетский корпус - ТК Центральный;>;B;7;84;0.564549981;654;20;Зеленая гора
М10(г) Кадетский корпус - ТК Центральный;>;B;8;185;1.235650943;758;20;Речная
М10(г) Кадетский корпус - ТК Центральный;>;B;9;218;1.444764071;963;25;Автодром
М10(г) Кадетский корпус - ТК Центральный;>;B;10;62;0.41083584;1206;20;"Рынок ""Народный"""
М10(г) Кадетский корпус - ТК Центральный;>;B;11;241;1.605281624;1288;20;"Сады ""Радуга"""
М10(г) Кадетский корпус - ТК Центральный;>;B;12;253;1.690178768;1549;20;"Гаражный кооператив ""Камышлинский"""
М10(г) Кадетский корпус - ТК Центральный;>;B;13;63;0.422767867;1822;20;Ул. Ахметова
М10(г) Кадетский корпус - ТК Центральный;>;B;14;49;0.324128731;1905;20;Ул. Пожарского
М10(г) Кадетский корпус - ТК Центральный;>;B;15;50;0.335857867;1974;20;Речное училище
М10(г) Кадетский корпус - ТК Центральный;>;B;16;39;0.260918807;2044;20;Школа №46
М10(г) Кадетский корпус - ТК Центральный;>;B;17;64;0.429430523;2103;20;"Рынок ""Зареченский"""
М10(г) Кадетский корпус - ТК Центральный;>;B;18;54;0.358908573;2187;20;Ул. Шмидта
М10(г) Кадетский корпус - ТК Центральный;>;B;19;124;0.824410704;2261;20;Михайловский поворот
М10(г) Кадетский корпус - ТК Центральный;>;B;20;0;0;2405;0;Ул. Летчиков
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;1;67;0.467045761;0;0;Микрорайон Белореченский
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;2;5;0.033522944;67;20;Президент-Отель
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;3;56;0.393340655;92;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;4;48;0.327997856;148;20;Юридический институт МВД РФ (Юридический институт)
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;5;14;0.097796077;216;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;6;17;0.11773275;230;20;Ул. Степана Кувыкина
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;7;25;0.171590789;267;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;8;31;0.216229851;292;20;Ул. Софьи Перовской
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;9;66;0.458084876;343;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;10;80;0.551294543;409;20;Ул. Некрасова
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;11;59;0.40640018;509;20;"Мечеть ""Ихлас"""
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;12;59;0.410374445;588;20;Ул. Сочинская
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;13;4;0.027489714;667;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;14;22;0.152822355;671;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;15;16;0.111;693;20;Монумент Дружбы
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;16;12;0.085298163;729;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;17;47;0.326325279;741;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;18;34;0.283623876;788;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;19;53;0.444484219;822;20;Ул. Новомостовая
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;20;22;0.180852608;895;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;21;13;0.107636822;917;20;Национальный музей Республики Башкортостан (Национальный музей РБ)
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;22;27;0.222203312;950;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;23;14;0.11671577;977;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;24;19;0.156415308;991;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;25;28;0.239376535;1010;20;Дом Актёра им. Б.А. Юсуповой
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;26;1;0.009460395;1058;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;27;36;0.247214867;1059;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;28;5;0.03750362;1095;20;Центральный универмаг
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;29;28;0.195870043;1120;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;30;35;0.245831685;1148;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;31;6;0.039440705;1183;20;Агентство аэрофлота
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;32;67;0.464655376;1209;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;33;50;0.346947727;1276;20;Дом профсоюзов
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;34;8;0.053201068;1346;20;Ул. Революционная
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;35;46;0.314799654;1374;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;36;47;0.329394254;1420;20;Парк им. Ивана Якутова
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;37;32;0.225297346;1487;20;Дворец культуры железнодорожников
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;38;49;0.339910767;1539;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;39;19;0.134610959;1588;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;40;8;0.05748947;1607;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;41;41;0.28345589;1615;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;<;B;42;0;0;1656;0;Железнодорожный вокзал
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;>;B;1;39;0.271094498;0;0;Железнодорожный вокзал
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;>;B;2;49;0.339910767;39;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;>;B;3;21;0.148075477;88;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;>;B;4;53;0.368962616;109;20;Дворец культуры железнодорожников
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;>;B;5;46;0.321165052;182;20;Парк им. Ивана Якутова
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;>;B;6;5;0.031288109;248;20;Ул. Революционная
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;>;B;7;42;0.292228244;273;0;
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;>;B;8;74;0.509920551;315;20;Дом профсоюзов
М11(г) ул. Дзержинского - ул. Софьи Перовской -  Белореченский мкрн.;>;B;9;9;0.062655376;409;20;Агентство аэрофлота
